date, pm25, pm10, o3, no2, so2, co
2017/1/14, 26, 3, 26, 7, 2, 
2017/1/15, 17, 6, 24, 19, 2, 
2017/1/16, 26, 6, 24, 17, 2, 
2017/1/17, 26, 10, 15, 27, 3, 
2017/1/18, 46, 10, 27, 22, 1, 
2017/1/19, 53, 23, 21, 24, , 
2017/1/20, 81, 10, 31, 12, 2, 
2017/1/21, 41, 18, 27, 21, 1, 
2017/1/22, 70, 4, 29, 10, 5, 
2017/1/23, 29, 5, 29, 13, 2, 
2017/1/24, 22, 5, 30, 14, 4, 
2017/1/25, 29, 12, 23, 30, 6, 
2017/1/26, 54, 16, 22, 34, 3, 
2017/1/27, 61, 11, 26, 21, 3, 
2017/1/28, 44, 17, 26, 18, 2, 
2017/1/29, 57, 20, 29, 24, 2, 
2017/1/30, 60, 6, 30, 9, 1, 
2017/1/31, 27, 11, 25, 20, 1, 
2017/2/1, 45, 5, 30, 11, 3, 
2017/2/2, 26, 7, 30, 16, 4, 
2017/2/3, 34, 11, 32, 18, 4, 
2017/2/4, 42, 18, 21, 27, 3, 
2017/2/5, 68, 13, 34, 17, 2, 
2017/2/6, 50, 6, 32, 9, 3, 
2017/2/7, 29, 5, 31, 10, 2, 
2017/2/8, 24, 13, 18, 23, 1, 
2017/2/9, 61, 11, 30, 15, 1, 
2017/2/10, 50, 5, 30, 11, 1, 
2017/2/11, 26, 5, 33, 7, 2, 
2017/2/12, 19, 4, 30, 11, 2, 
2017/2/13, 23, 7, 31, 11, 4, 
2017/2/14, 28, 7, 29, 19, 3, 
2017/2/15, 39, 19, 24, 31, 5, 
2017/2/16, 71, 17, 31, 26, 2, 
2017/2/17, 60, 8, 34, 12, 1, 
2017/2/18, 39, 9, 35, 9, 3, 
2017/2/19, 30, 15, 28, 20, 2, 
2017/2/20, 57, 6, 33, 8, 2, 
2017/2/21, 26, 11, 27, 23, 5, 
2017/2/22, 48, 17, 30, 22, 1, 
2017/2/23, 52, 7, 35, 9, 1, 
2017/2/24, 32, 11, 28, 17, 3, 
2017/2/25, 47, 12, 36, 13, 3, 
2017/2/26, 50, 8, 33, 12, 1, 
2017/2/27, 41, 11, 31, 12, 1, 
2017/2/28, 44, 20, 27, 26, 4, 
2017/3/1, 73, 28, 20, 25, 1, 
2017/3/2, 93, 12, 34, 22, 3, 
2017/3/3, 50, 14, 28, 28, 6, 
2017/3/4, 55, 22, 40, 19, 3, 
2017/3/5, 76, 34, 27, 31, 2, 
2017/3/6, 97, 10, 32, 17, 2, 
2017/3/7, 36, 11, 28, 23, 2, 
2017/3/8, 49, 12, 22, 30, 4, 
2017/3/9, 57, 11, 37, 17, 2, 
2017/3/10, 47, 9, 38, 10, 1, 
2017/3/11, 43, 10, 38, 9, 2, 
2017/3/12, 42, 17, 25, 20, 1, 
2017/3/13, 63, 12, 28, 15, 1, 
2017/3/14, 47, 9, 32, 14, , 
2017/3/15, 34, 9, 31, 20, 3, 
2017/3/16, 45, 7, 38, 13, 1, 
2017/3/17, 44, 13, 38, 19, 2, 
2017/3/18, 59, 33, 65, 12, 3, 
2017/3/19, 105, 28, 49, 13, 3, 
2017/3/20, 91, 16, 37, 19, 3, 
2017/3/21, 46, 12, 39, 10, 1, 
2017/3/22, 50, 15, 33, 19, 2, 
2017/3/23, 62, 11, 36, 9, 1, 
2017/3/24, 45, 10, 36, 11, 2, 
2017/3/25, 50, 12, 30, 10, 1, 
2017/3/26, 51, 5, 31, 13, , 
2017/3/27, 25, 13, 33, 22, 2, 
2017/3/28, 55, 21, 35, 20, 3, 
2017/3/29, 75, 36, 35, 37, 5, 
2017/3/30, 102, 18, 40, 16, 1, 
2017/3/31, 66, 10, 34, 11, , 
2016/10/1, 47, 20, 55, 13, 6, 
2016/10/2, 59, 24, 14, 23, 6, 
2016/10/3, 60, 16, 31, 21, 3, 
2016/10/4, 48, 15, 26, 18, 3, 
2016/10/5, 52, 9, 30, 13, 2, 
2016/10/6, 36, 11, 29, 13, 2, 
2016/10/7, 47, 20, 16, 25, 3, 
2016/10/8, 57, 8, 28, 7, 2, 
2016/10/9, 27, 5, 26, 7, 2, 
2016/10/10, 22, 7, 22, 11, 1, 
2016/10/11, 34, 13, 25, 21, 4, 
2016/10/12, 56, 9, 23, 13, 2, 
2016/10/13, 43, 14, 26, 18, 2, 
2016/10/14, 56, 16, 36, 21, 2, 
2016/10/15, 63, 19, 39, 19, 5, 
2016/10/16, 67, 21, 12, 31, 2, 
2016/10/17, 67, 16, 24, 19, 2, 
2016/10/18, 52, 14, 28, 16, 2, 
2016/10/19, 49, 19, 35, 18, 2, 
2016/10/20, 61, 16, 33, 17, 5, 
2016/10/21, 61, 21, 17, 20, 3, 
2016/10/22, 67, 18, 32, 9, 1, 
2016/10/23, 54, 9, 25, 15, 4, 
2016/10/24, 36, 19, 13, 30, 3, 
2016/10/25, 66, 33, 9, 40, 6, 
2016/10/26, 89, 13, 31, 14, 2, 
2016/10/27, 47, 20, 11, 26, 1, 
2016/10/28, 65, 10, 25, 16, 1, 
2016/10/29, 41, 13, 24, 9, 2, 
2016/10/30, 50, 22, 11, 28, 2, 
2016/10/31, 75, 22, 11, 28, 2, 
2016/11/1, 62, , 18, 18, 2, 
2016/11/2, 34, , 32, 11, 1, 
2016/11/3, 42, 18, 30, 17, 2, 
2016/11/4, 45, 22, 22, 31, 3, 
2016/11/5, 71, 17, 34, 11, 1, 
2016/11/6, 61, 12, 25, 12, 1, 
2016/11/7, 50, 29, 9, 33, 2, 
2016/11/8, 87, 10, 28, 11, 1, 
2016/11/9, 32, 9, 27, 15, 1, 
2016/11/10, 33, 14, 12, 21, 1, 
2016/11/11, 50, 11, 19, 22, 1, 
2016/11/12, 47, 27, 18, 33, 5, 
2016/11/13, 79, 33, 11, 30, 2, 
2016/11/14, 91, 22, 20, 25, , 
2016/11/15, 65, 9, 28, 15, 2, 
2016/11/16, 34, 12, 22, 21, 1, 
2016/11/17, 47, 15, 19, 28, 4, 
2016/11/18, 55, 23, 8, 27, 1, 
2016/11/19, 76, 32, 9, 34, 2, 
2016/11/20, 91, 20, 18, 24, , 
2016/11/21, 71, 30, 17, 35, 6, 
2016/11/22, 87, 11, 23, 15, 2, 
2016/11/23, 30, 7, 21, 20, 1, 
2016/11/24, 30, 15, 7, 31, 2, 
2016/11/25, 61, 9, 18, 22, , 
2016/11/26, 47, 15, 16, 17, 1, 
2016/11/27, 60, 8, 24, 14, 1, 
2016/11/28, 36, 6, 26, 10, 2, 
2016/11/29, 30, 14, 22, 19, 1, 
2016/11/30, 51, 27, 11, 33, 3, 
2016/12/1, 87, 11, 26, 19, 1, 
2016/12/2, 46, 14, 19, 28, 1, 
2016/12/3, 56, 25, 16, 29, 3, 
2016/12/4, 86, 31, 19, 31, 7, 
2016/12/5, 104, 13, 25, 22, 2, 
2016/12/7, 61, 15, 22, , 2, 
2016/12/8, 56, 17, 24, 23, 2, 
2016/12/9, 65, 6, 25, 11, 1, 
2016/12/10, 27, 4, 28, 6, 1, 
2016/12/11, 17, 14, 7, 24, 3, 
2016/12/12, 49, 33, 4, 43, 5, 
2016/12/13, 105, 11, 20, 18, 1, 
2016/12/14, 36, 6, 26, 14, 1, 
2016/12/15, 22, 7, 23, 18, 1, 
2016/12/16, 37, 8, 13, 30, 3, 
2016/12/17, 42, 15, 16, 31, 3, 
2016/12/18, 60, 23, 5, 44, 2, 
2016/12/19, 78, 37, 2, 49, 5, 
2016/12/20, 111, 40, 6, 50, 6, 
2016/12/21, 112, 33, 19, 38, 3, 
2016/12/22, 93, 11, 26, 12, 1, 
2016/12/23, 31, 5, 25, 12, 1, 
2016/12/24, 13, 10, 19, 17, 1, 
2016/12/25, 40, 20, 6, 33, 2, 
2016/12/26, 73, 15, 20, 27, 2, 
2016/12/27, 51, 4, 28, 9, 1, 
2016/12/28, 18, 14, 16, 23, 1, 
2016/12/29, 54, 3, 29, 6, 2, 
2016/12/30, 18, 8, 21, 15, 2, 
2016/12/31, 40, , , , , 
2016/7/1, 101, 47, 28, 24, 8, 
2016/7/2, 101, 23, 22, 16, 5, 
2016/7/3, 59, 25, 46, 16, 4, 
2016/7/4, 65, 13, 24, 9, 3, 
2016/7/5, 40, 18, 14, 26, 7, 
2016/7/6, 51, 27, 51, 24, 3, 
2016/7/7, 65, 22, 30, 24, 5, 
2016/7/8, 58, 20, 19, 19, 3, 
2016/7/9, 47, 15, 33, 19, 5, 
2016/7/10, 43, 23, 48, 26, 5, 
2016/7/11, 61, 26, 51, 18, 4, 
2016/7/12, 70, 42, 23, 34, 7, 
2016/7/13, 89, 44, 74, 25, 5, 
2016/7/14, 93, 13, 32, 15, 1, 
2016/7/15, 37, 16, 27, 17, 5, 
2016/7/16, 51, 29, 24, 21, 5, 
2016/7/17, 66, 31, 40, 11, 3, 
2016/7/18, 65, 22, 47, 16, 3, 
2016/7/19, 57, 13, 36, 17, 3, 
2016/7/20, 48, 9, 17, 12, 1, 
2016/7/21, 29, 8, 14, 11, 1, 
2016/7/22, 29, 8, 24, 8, 2, 
2016/7/23, 34, 8, 27, 6, 2, 
2016/7/24, 30, 13, 29, 14, 3, 
2016/7/25, 43, 17, 14, 20, 7, 
2016/7/26, 48, 15, 14, 24, 5, 
2016/7/27, 44, 13, 14, 23, 6, 
2016/7/28, 46, 11, 19, 19, 6, 
2016/7/29, 43, 12, 33, 15, 5, 
2016/7/30, 44, 8, 14, 5, 2, 
2016/7/31, 26, 8, 16, 8, , 
2016/8/1, 25, 10, 10, 16, 3, 
2016/8/2, 31, 10, 15, 19, 3, 
2016/8/3, 31, 12, 27, 18, 3, 
2016/8/4, 40, 16, 27, 21, 4, 
2016/8/5, 50, 14, 35, 16, 4, 
2016/8/6, 48, 9, 18, 6, 3, 
2016/8/7, 29, 7, 21, 7, , 
2016/8/8, 30, 12, 34, 16, , 
2016/8/9, 49, 18, 43, 13, 2, 
2016/8/10, 61, 10, 35, 8, 2, 
2016/8/11, 45, 13, 43, 10, 4, 
2016/8/12, 53, 15, 55, 10, 4, 
2016/8/13, 53, 10, 43, 6, 3, 
2016/8/14, 42, 13, 28, 15, 5, 
2016/8/15, 50, 9, 17, 8, 3, 
2016/8/16, 31, 21, 31, 17, 4, 
2016/8/17, 52, 23, 15, 21, 2, 
2016/8/18, 58, 10, 11, 8, 2, 
2016/8/19, 32, 8, 8, 9, 2, 
2016/8/20, 22, 9, 12, 9, 3, 
2016/8/21, 30, 16, 17, 9, 1, 
2016/8/22, 33, 16, 15, 23, 4, 
2016/8/23, 48, 11, 24, 18, 3, 
2016/8/24, 36, 12, 15, 18, 5, 
2016/8/25, 40, 13, 15, 19, 6, 
2016/8/26, 49, 12, 20, 12, 4, 
2016/8/27, 36, 8, 21, 6, 2, 
2016/8/28, 30, 7, 13, 10, 1, 
2016/8/29, 23, 11, 27, 10, 2, 
2016/8/30, 29, 15, 35, 13, 2, 
2016/8/31, 52, 18, 33, 21, 3, 
2016/9/1, 58, 30, 49, 17, 3, 
2016/9/2, 74, 16, 24, 8, 2, 
2016/9/3, 50, 13, 31, 12, 3, 
2016/9/4, 43, 15, 14, 20, 6, 
2016/9/5, 48, 10, 16, 16, 4, 
2016/9/6, 37, 11, 23, 18, 3, 
2016/9/7, 37, 12, 10, 14, 3, 
2016/9/8, 37, 11, 45, 16, 3, 
2016/9/9, 35, 12, 43, 10, 2, 
2016/9/10, 43, 9, 40, 8, 2, 
2016/9/11, 32, 12, 32, 10, 2, 
2016/9/12, 41, 10, 19, 16, 2, 
2016/9/13, 28, 13, 18, 23, 10, 
2016/9/14, 34, 19, 25, 19, 4, 
2016/9/15, 49, 14, 18, 19, , 
2016/9/16, 40, 24, 35, 29, 5, 
2016/9/17, 61, 16, 18, 11, 3, 
2016/9/18, 43, 8, 23, 8, , 
2016/9/19, 21, 5, 23, 12, , 
2016/9/20, 11, 8, 23, 12, 2, 
2016/9/21, 27, 8, 20, 10, 1, 
2016/9/22, 20, 17, 8, 29, 2, 
2016/9/23, 37, 32, 7, 28, 3, 
2016/9/24, 63, 22, 40, 17, 5, 
2016/9/25, 55, 31, 49, 20, 3, 
2016/9/26, 66, 30, 17, 21, 4, 
2016/9/27, 65, 23, 30, 16, 2, 
2016/9/28, 54, 22, 23, 17, 2, 
2016/9/29, 54, 9, 28, 15, 4, 
2016/9/30, 36, 15, 22, 15, 2, 
2016/4/1, 73, 15, 33, 12, 2, 
2016/4/2, 58, 25, 30, 18, 3, 
2016/4/3, 71, 15, 29, 22, 3, 
2016/4/4, 47, 11, 30, 18, 5, 
2016/4/5, 39, 27, 24, 36, 5, 
2016/4/6, 80, 24, 17, 37, 5, 
2016/4/7, 70, 14, 32, 26, 5, 
2016/4/8, 48, 22, 37, 26, 5, 
2016/4/9, 67, 23, 53, 21, 5, 
2016/4/10, 69, 17, 38, 9, 2, 
2016/4/11, 53, 18, 37, 14, 4, 
2016/4/12, 64, 25, 30, 29, 4, 
2016/4/13, 72, 16, 25, 22, 3, 
2016/4/14, 49, 11, 41, 15, 6, 
2016/4/15, 48, 12, 41, 17, 3, 
2016/4/16, 51, 13, 41, 8, 2, 
2016/4/17, 52, 22, 41, 21, 3, 
2016/4/18, 66, 17, 42, 15, 3, 
2016/4/19, 62, 14, 43, 15, 3, 
2016/4/20, 57, 16, 40, 17, 2, 
2016/4/21, 58, 20, 38, 16, 3, 
2016/4/22, 59, 15, 39, 18, 3, 
2016/4/23, 55, 25, 44, 9, 2, 
2016/4/24, 70, 20, 39, 15, 3, 
2016/4/25, 67, 20, 38, 24, 5, 
2016/4/26, 60, 23, 34, 20, 5, 
2016/4/27, 66, 13, 31, 14, 1, 
2016/4/28, 35, 8, 43, 6, , 
2016/4/29, 24, 15, 41, 15, 4, 
2016/4/30, 58, 27, 61, 21, 5, 
2016/5/1, 75, 28, 43, 12, 3, 
2016/5/2, 76, 29, 44, 14, 4, 
2016/5/3, 79, 17, 49, 8, 2, 
2016/5/4, 52, 19, 64, 9, 5, 
2016/5/5, 66, 16, 42, 17, 3, 
2016/5/6, 53, 14, 46, 18, 3, 
2016/5/7, 48, 32, 49, 10, 4, 
2016/5/8, 84, 31, 35, 16, 3, 
2016/5/9, 75, 20, 31, 20, 3, 
2016/5/10, 36, 14, 27, 14, 1, 
2016/5/11, 38, 9, 48, 14, 3, 
2016/5/12, 33, 17, 38, 24, 6, 
2016/5/13, 55, 20, 46, 18, 4, 
2016/5/14, 61, 13, 52, 6, 2, 
2016/5/15, 53, 21, 35, 18, 5, 
2016/5/16, 64, 13, 28, 19, 2, 
2016/5/17, 38, 16, 47, 14, 6, 
2016/5/18, 55, 15, 44, 14, 2, 
2016/5/19, 59, 9, 32, 10, 2, 
2016/5/20, 36, 6, 40, 10, 2, 
2016/5/21, 33, 12, 51, 7, 3, 
2016/5/22, 46, 28, 55, 29, 4, 
2016/5/23, 91, 36, 43, 40, 9, 
2016/5/24, 104, 35, 38, 27, 7, 
2016/5/25, 89, 24, 26, 20, 4, 
2016/5/26, 66, 13, 44, 13, 2, 
2016/5/27, 40, 36, 43, 27, 5, 
2016/5/28, 86, 33, 63, 15, 4, 
2016/5/29, 84, 11, 37, 13, 3, 
2016/5/30, 36, 16, 34, 20, 5, 
2016/5/31, 46, 16, 43, 17, 3, 
2016/6/1, 53, 6, 39, 7, , 
2016/6/2, 28, 12, 34, 16, 3, 
2016/6/3, 43, 12, 39, 13, 2, 
2016/6/4, 47, 11, 42, 18, 12, 
2016/6/5, 40, 19, 39, 15, 3, 
2016/6/6, 62, 18, 19, 28, 5, 
2016/6/7, 70, 20, 37, 24, 5, 
2016/6/8, 62, 15, 22, 21, 4, 
2016/6/9, 34, 18, 48, 17, 4, 
2016/6/10, 52, 17, 41, 27, 6, 
2016/6/11, 55, 14, 38, 12, 4, 
2016/6/12, 47, 7, 27, 11, 2, 
2016/6/13, 19, 9, 38, 14, 3, 
2016/6/14, 29, 14, 26, 17, 3, 
2016/6/15, 48, 13, 19, 24, 4, 
2016/6/16, 46, 15, 30, 24, 5, 
2016/6/17, 43, 18, 71, 19, 4, 
2016/6/18, 62, 24, 45, 15, 5, 
2016/6/19, 69, 24, 35, 24, 4, 
2016/6/20, 64, 28, 52, 21, 3, 
2016/6/21, 69, 41, 27, 26, 7, 
2016/6/22, 85, 26, 31, 21, 5, 
2016/6/23, 58, 14, 28, 19, 4, 
2016/6/24, 43, 19, 34, 16, 2, 
2016/6/25, 52, 18, 55, 15, 5, 
2016/6/26, 50, 18, 40, 15, 4, 
2016/6/27, 55, 23, 32, 16, 4, 
2016/6/28, 45, 26, 32, 16, 3, 
2016/6/29, 49, 34, 43, 30, 4, 
2016/6/30, 74, 50, 70, 33, 13, 
2016/1/4, 84, 23, 22, 30, 5, 
2016/1/5, 78, 11, 18, 19, 2, 
2016/1/6, 48, 12, 22, 20, 2, 
2016/1/7, 48, 15, 16, 28, 2, 
2016/1/8, 56, 14, 18, 28, 3, 
2016/1/9, 56, 13, 20, 23, 4, 
2016/1/10, 58, 6, 22, 14, 2, 
2016/1/11, 35, 9, 18, 19, 2, 
2016/1/12, 52, 22, , 37, 5, 
2016/1/13, 77, 21, 3, 39, 4, 
2016/1/14, 73, 14, 21, 20, 2, 
2016/1/15, 57, 13, 24, 20, 2, 
2016/1/16, 55, 10, 26, 11, 2, 
2016/1/17, 48, 10, 22, 24, 1, 
2016/1/18, 33, 4, 21, 20, 1, 
2016/1/19, 21, 5, 24, 15, 2, 
2016/1/20, 21, 4, 21, 18, 2, 
2016/1/21, 23, 4, 27, 12, 2, 
2016/1/22, 24, 9, 25, 17, 2, 
2016/1/23, 41, 13, 30, 10, 2, 
2016/1/24, 45, 6, 24, 17, 2, 
2016/1/25, 32, 14, 16, 34, 4, 
2016/1/26, 61, 16, 17, 38, 4, 
2016/1/27, 67, 18, 23, 39, 3, 
2016/1/28, 69, 18, 18, 28, 2, 
2016/1/29, 67, 11, 20, 16, 1, 
2016/1/30, 42, 16, 22, 26, 7, 
2016/1/31, 64, 17, 16, 28, 3, 
2016/2/1, 69, 6, 28, 12, 1, 
2016/2/2, 28, 8, 27, 17, 2, 
2016/2/3, 40, 17, 17, 32, 4, 
2016/2/4, 71, 21, 25, 31, 3, 
2016/2/5, 70, 16, 27, 18, 1, 
2016/2/6, 65, 7, 31, 6, 2, 
2016/2/7, 31, 10, 22, 18, 2, 
2016/2/8, 46, 17, 30, 26, 4, 
2016/2/9, 68, 6, 30, 11, 2, 
2016/2/10, 35, 11, 32, 12, 2, 
2016/2/11, 47, 25, 15, 35, 6, 
2016/2/12, 80, 32, 20, 29, 3, 
2016/2/13, 80, , 28, 11, 1, 
2016/2/14, 42, 5, 20, 14, , 
2016/2/15, 19, 6, 24, 17, 2, 
2016/2/16, 32, 8, 26, 21, 2, 
2016/2/17, 39, 11, 19, 23, 3, 
2016/2/18, 50, 24, 14, 41, 4, 
2016/2/19, 77, 25, 10, 36, 3, 
2016/2/20, 82, 9, 37, 11, , 
2016/2/21, 32, 8, 30, 17, 2, 
2016/2/22, 36, 21, 23, 27, 2, 
2016/2/23, 73, 13, 28, 18, 2, 
2016/2/24, 54, 8, 25, 18, 3, 
2016/2/25, 43, 13, 24, 28, 3, 
2016/2/26, 57, 19, 35, 20, 4, 
2016/2/27, 70, 21, 40, 15, 3, 
2016/2/28, 72, 14, 30, 24, 3, 
2016/2/29, 52, 5, 33, 8, 2, 
2016/3/1, 24, 11, 30, 23, 4, 
2016/3/2, 46, 24, 18, 42, 4, 
2016/3/3, 79, 29, 37, 20, 3, 
2016/3/4, 88, 22, 29, 16, 3, 
2016/3/5, 72, 23, 30, 17, 5, 
2016/3/6, 72, 31, 10, 36, 2, 
2016/3/7, 82, 37, 20, 37, 7, 
2016/3/8, 96, 15, 26, 15, 2, 
2016/3/9, 50, 11, 25, 14, , 
2016/3/10, 49, 14, 27, 15, 4, 
2016/3/11, 58, 13, 30, 13, 2, 
2016/3/12, 54, 11, 29, 10, 2, 
2016/3/13, 47, 12, 26, 16, , 
2016/3/14, 47, 10, 38, 12, 2, 
2016/3/15, 40, 16, 20, 31, 5, 
2016/3/16, 58, 23, 21, 40, 7, 
2016/3/17, 79, 24, 32, 31, 5, 
2016/3/18, 75, 17, 29, 22, 1, 
2016/3/19, 49, 22, 45, 7, 3, 
2016/3/20, 68, 9, 34, 9, 2, 
2016/3/21, 39, 11, 33, 16, 3, 
2016/3/22, 40, 20, 37, 25, 3, 
2016/3/23, 65, 13, 30, 14, 1, 
2016/3/24, 52, 7, 32, 13, 4, 
2016/3/25, 27, 9, 29, 13, 3, 
2016/3/26, 36, 10, 36, 10, 3, 
2016/3/27, 38, 13, 24, 20, 2, 
2016/3/28, 50, 15, 35, 21, 4, 
2016/3/29, 60, 25, 44, 27, 5, 
2016/3/30, 79, 22, 34, 27, 5, 
2016/3/31, 74, 25, 39, 22, 4, 
2015/10/1, 50, 12, 32, 13, 2, 
2015/10/2, 38, 19, 29, 29, 6, 
2015/10/3, 55, 19, 42, 13, 4, 
2015/10/4, 55, 8, 27, 9, 2, 
2015/10/5, 32, 10, 28, 13, 2, 
2015/10/6, 42, 7, 29, 10, 1, 
2015/10/7, 28, 8, 34, 10, 2, 
2015/10/8, 34, 18, 36, 18, 4, 
2015/10/9, 66, 32, 24, 35, 6, 
2015/10/10, 86, 16, 31, 14, 3, 
2015/10/11, 44, 27, 32, 21, 4, 
2015/10/12, 81, 16, 24, 23, 4, 
2015/10/13, 53, 11, 27, 21, 3, 
2015/10/14, 38, 15, 29, 19, 2, 
2015/10/15, 55, 20, 17, 19, 1, 
2015/10/16, 59, 18, 23, 15, 2, 
2015/10/17, 54, 16, 32, 12, 2, 
2015/10/18, 52, 23, 36, 19, 3, 
2015/10/19, 67, 32, 26, 31, 6, 
2015/10/20, 84, 24, 29, 19, 2, 
2015/10/21, 69, 24, 30, 23, 2, 
2015/10/22, 70, 15, 28, 17, 3, 
2015/10/23, 51, 29, 36, 26, 4, 
2015/10/24, 78, 14, 33, 6, 1, 
2015/10/25, 49, 13, 30, 23, 7, 
2015/10/26, 47, 22, 24, 31, 5, 
2015/10/27, 64, 20, 43, 22, 4, 
2015/10/28, 60, 15, 22, 18, 6, 
2015/10/29, 48, 20, 20, 30, 6, 
2015/10/30, 65, 10, 22, 13, 2, 
2015/10/31, 42, 12, 30, 13, 3, 
2015/11/1, 51, 18, 15, 26, 2, 
2015/11/2, 61, 13, 32, 16, 2, 
2015/11/3, 42, 12, 19, 25, 3, 
2015/11/4, 41, 19, 18, 36, 4, 
2015/11/5, 62, 25, 32, 26, 3, 
2015/11/6, 69, , 29, 21, 2, 
2015/11/7, 74, , 19, 17, 2, 
2015/11/8, 66, 43, 10, 28, 2, 
2015/11/9, 69, 12, 14, 20, 1, 
2015/11/10, 35, 6, 20, 16, 2, 
2015/11/11, 26, 8, 22, , 2, 
2015/11/12, 33, 11, 20, 12, 1, 
2015/11/13, 43, 13, 16, 17, 2, 
2015/11/14, 44, 11, 22, 20, 3, 
2015/11/15, 24, 8, 20, 24, 4, 
2015/11/16, 30, 21, 19, 27, 2, 
2015/11/17, 58, 24, 19, 22, 1, 
2015/11/18, 62, 6, 23, 12, , 
2015/11/19, 20, 12, 17, 24, 2, 
2015/11/20, 46, 14, 22, 21, 2, 
2015/11/21, 50, 18, 22, 11, 2, 
2015/11/22, 62, 22, 13, 14, 1, 
2015/11/23, 68, 18, 19, 22, 3, 
2015/11/24, 47, 6, 18, 15, 2, 
2015/11/25, 27, 9, 16, 18, , 
2015/11/26, 24, 12, 21, 23, 1, 
2015/11/27, 40, 13, 14, 35, 5, 
2015/11/28, 49, 8, 24, 15, 2, 
2015/11/29, 36, 15, 14, 24, 2, 
2015/11/30, 51, 14, 19, 24, 2, 
2015/12/1, 51, 17, 12, 26, 2, 
2015/12/2, 59, 31, 5, 36, 3, 
2015/12/3, 78, 8, 19, 19, 2, 
2015/12/4, 40, 12, 12, 34, 4, 
2015/12/5, 46, 9, 27, 15, 2, 
2015/12/6, 29, 11, 19, 19, 2, 
2015/12/7, 46, 12, 16, 23, 2, 
2015/12/8, 50, 22, 9, 37, 4, 
2015/12/9, 77, 43, 3, 49, 3, 
2015/12/10, 126, 20, 23, 24, 1, 
2015/12/11, 62, 8, 29, 12, , 
2015/12/12, 33, 18, 22, 14, 2, 
2015/12/13, 66, 17, 18, 18, 2, 
2015/12/14, 62, 24, 13, 31, 2, 
2015/12/15, 71, 36, 16, 34, 3, 
2015/12/16, 97, 6, 21, 14, 2, 
2015/12/17, 21, 6, 23, 16, 2, 
2015/12/18, 27, 5, 24, 15, 1, 
2015/12/19, 28, 12, 23, 20, 4, 
2015/12/20, 48, 37, 7, 38, 3, 
2015/12/21, 111, 11, 27, 16, 2, 
2015/12/22, 38, 24, 15, 22, 2, 
2015/12/23, 81, 20, 15, 23, , 
2015/12/24, 69, 12, 26, 18, 2, 
2015/12/25, 60, 7, 22, 19, 4, 
2015/12/28, 55, 8, 25, 18, 2, 
2015/12/29, 36, 8, 23, 14, 2, 
2015/12/30, 39, , , , , 
2016/1/1, 25, 10, 21, 21, 3, 
2016/1/2, 46, 22, 16, 36, 4, 
2016/1/3, 78, 26, 14, 36, 4, 
2015/7/1, 40, 23, 21, 31, 3, 
2015/7/2, 58, 13, 18, 34, 2, 
2015/7/3, 40, 23, 17, 30, 3, 
2015/7/4, 56, 13, 44, 13, 2, 
2015/7/5, 36, 16, 34, 18, 1, 
2015/7/6, 48, 13, 30, 35, 5, 
2015/7/7, 60, 41, 35, 33, 2, 
2015/7/8, 86, 11, 26, 16, , 
2015/7/9, 31, 17, 39, 27, 6, 
2015/7/10, 49, 24, 60, 21, 5, 
2015/7/11, 63, 30, 69, 20, 5, 
2015/7/12, 76, 14, 10, 12, 2, 
2015/7/13, 42, 11, 8, 9, 2, 
2015/7/14, 36, 9, 8, 14, 5, 
2015/7/15, 31, 21, 6, 16, 2, 
2015/7/16, 47, 19, 7, 13, 2, 
2015/7/17, 48, 15, 7, 11, 2, 
2015/7/18, 42, 13, 24, 12, 3, 
2015/7/19, 39, 24, 56, 20, 5, 
2015/7/20, 65, 21, 20, 24, 5, 
2015/7/21, 59, 8, 9, 10, 2, 
2015/7/22, 29, 8, 11, 13, 2, 
2015/7/23, 33, 24, 60, 31, 5, 
2015/7/24, 65, 39, 37, 40, 6, 
2015/7/25, 84, 44, 99, 28, 6, 
2015/7/26, 100, 38, 54, 29, 7, 
2015/7/27, 89, 34, 50, 19, 5, 
2015/7/28, 77, 31, 42, 18, 4, 
2015/7/29, 77, 35, 63, 32, 7, 
2015/7/30, 81, 35, 35, 29, 5, 
2015/7/31, 85, 53, 69, 26, 6, 
2015/8/1, 115, 47, 63, 19, 6, 
2015/8/2, 100, 37, 33, 27, 6, 
2015/8/3, 91, 32, 33, 24, 6, 
2015/8/4, 81, 17, 15, 16, 5, 
2015/8/5, 51, 16, 23, 21, 6, 
2015/8/6, 42, 31, 92, 23, 6, 
2015/8/7, 81, 25, 47, 9, 3, 
2015/8/8, 69, 13, 33, 6, 2, 
2015/8/9, 45, 19, 15, 11, 2, 
2015/8/10, 52, 11, 16, 10, 2, 
2015/8/11, 34, 19, 43, 15, 4, 
2015/8/12, 51, 24, 16, 20, 4, 
2015/8/13, 61, 20, 38, 10, 2, 
2015/8/14, 51, 15, 54, 13, 5, 
2015/8/15, 45, 19, 32, 9, 4, 
2015/8/16, 56, 14, 15, 16, 2, 
2015/8/17, 33, 10, 22, 17, 2, 
2015/8/18, 31, 13, 29, 23, 4, 
2015/8/19, 41, 20, 23, 25, 3, 
2015/8/20, 50, 28, 39, 23, 3, 
2015/8/21, 65, 20, 12, 21, 4, 
2015/8/22, 54, 13, 30, 9, 3, 
2015/8/23, 39, 8, 27, 10, 2, 
